r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
11.27,321.0,280.11192852143944,11.0,NGC2841,45.42,242.44,132.75,9142.945874001774,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,10785.497784702124,348.6438871306837,447.2306480258178,-126.2306480258178,40.88807147856056
12.31,323.0,274.1813868591375,4.24,NGC2841,52.25,237.3,127.02,8475.142160844842,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,9040.072639975506,333.5915079825901,431.8086695494875,-108.80866954948749,48.81861314086251
14.35,319.0,257.62889220737645,4.24,NGC2841,56.77,222.06,117.64,7091.358885017422,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,6652.4899007082395,308.9712447383465,402.28829982384923,-83.28829982384923,61.37110779262355
16.4,308.0,240.95031458788344,4.24,NGC2841,51.89,207.98,110.04,5784.39024390244,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,5093.312580229745,289.01613504399336,376.2809859875566,-68.28098598755662,67.04968541211656
18.48,299.0,227.6905538225071,5.66,NGC2841,48.35,196.87,103.67,4837.7164502164505,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,4011.2902903647805,272.2657609137461,354.9248270633391,-55.92482706333908,71.3094461774929
20.57,299.0,217.05240956967052,5.66,NGC2841,54.45,185.72,98.26,4346.183762761303,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,3,2.3937475849315435,0.05904601517788244,0.9410057551017906,0.1334434449788139,0.12557104970567304,1.934789360120647,708034.3627138668,2.0120622122106697,2.4093398541931164,0.020908004778972516,0.5118100170691119,248682492174.21008,1.023905695558829,0.07128185149736144,0.004824020847866211,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,3237.572053969389,258.0636687915413,337.20706642973886,-38.20706642973886,81.94759043032948
24.59,296.0,202.46587539632452,5.66,NGC2841,66.17,168.93,89.87,3563.074420496137,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,4559.375794061364,334.8358564669694,391.2895110732831,-95.28951107328311,93.53412460367548
26.68,293.0,193.0401836406089,4.24,NGC2841,61.9,161.21,86.28,3217.728635682159,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,3873.0294222000825,321.4536124922198,374.9625814455333,-81.96258144553332,99.95981635939111
28.77,289.0,184.27017392947778,4.24,NGC2841,58.85,153.59,83.08,2903.0587417448733,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,3330.7552637890217,309.5574727562075,360.2517535546637,-71.25175355466371,104.72982607052222
30.7,289.0,177.4628935862368,4.24,NGC2841,57.01,147.56,80.43,2720.5537459283387,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,2925.1335277627095,299.6691497340278,348.2738547498436,-59.27385474984362,111.53710641376321
32.79,288.0,171.75045647683152,4.24,NGC2841,57.38,141.95,77.82,2529.551692589204,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,2564.127481592293,289.96161835907054,337.0103253928747,-49.01032539287468,116.24954352316848
34.88,285.0,167.52823314295412,4.24,NGC2841,60.43,136.82,75.46,2328.6983944954127,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,2266.050030791248,281.1402231520754,327.26981830593354,-42.26981830593354,117.47176685704588
36.96,283.0,164.3316235543238,2.83,NGC2841,64.09,132.38,73.3,2166.910173160173,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,2018.1736036304283,273.1148044141522,318.74218247696774,-35.74218247696774,118.66837644567619
38.9,275.0,161.66047166824671,2.83,NGC2841,66.9,128.66,71.45,1944.087403598972,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1821.8945807793211,266.21739085250533,311.4575529543562,-36.457552954356174,113.33952833175329
40.99,272.0,158.5730150435439,2.83,NGC2841,68.61,124.87,69.61,1804.9280312271285,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,4,2.2851394939364655,0.07194028138706776,0.9696204742998681,0.10926652088478428,0.10594705580540098,3.893750421962511,708034.3627138668,2.004318851661471,2.290889806927324,0.010238408658768464,0.5,237205794261.24164,1.0,0.03732623949771652,0.0038907669760447684,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1640.8414184771475,259.3416467584377,303.97942503297537,-31.97942503297537,113.4269849564561
45.16,274.0,151.7352121295515,4.24,NGC2841,67.76,118.47,66.31,1662.444641275465,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,2013.262892134723,301.52769724986143,337.55373914208695,-63.553739142086954,122.26478787044849
47.1,277.0,147.8638005057357,4.24,NGC2841,65.19,115.75,64.93,1629.0658174097664,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1850.8300457307673,295.2525955075063,330.2087198332581,-53.2087198332581,129.1361994942643
49.19,281.0,143.90104690376648,4.24,NGC2841,62.26,113.11,63.54,1605.2246391542997,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1696.8939849549665,288.9121235253633,322.7657454252771,-41.76574542527709,137.09895309623352
51.27,286.0,140.6067857537466,4.24,NGC2841,60.55,110.59,62.24,1595.3969182757946,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1562.0024849416175,282.99093166205296,315.9970499909085,-29.997049990908522,145.3932142462534
53.36,282.0,138.26573183547686,4.24,NGC2841,60.55,108.3,61.01,1490.3298350824589,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1442.0380286394443,277.3934916471559,309.942836355675,-27.942836355675013,143.73426816452314
55.3,283.0,137.06178570265308,4.24,NGC2841,62.39,106.31,59.93,1448.264014466546,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1342.635397175882,272.484380219906,305.0142137078636,-22.014213707863576,145.93821429734692
57.38,288.0,136.17402211875802,5.66,NGC2841,64.95,104.23,58.83,1445.5210874869292,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1247.0597652474517,267.50007351381936,300.1660434324622,-12.166043432462175,151.82597788124198
59.47,287.0,135.4042813207913,5.66,NGC2841,67.27,102.32,57.79,1385.051286362872,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,0.35,5,2.249867022157408,0.03527247177905757,0.9362953800866206,0.1101133053683987,0.10309857910249898,5.799012163776693,708034.3627138668,2.002272409517786,2.2529688139496633,0.00639269406392694,0.5102846085393153,247169004647.41183,1.0207851832996637,0.07259871127677409,0.0019086835378277901,0.3252159637757419,0.055560619591396423,0.9570753448592516,2.917770732084279,2.322465733434182,2.325215963775742,0.002750230341559856,1.0072226876906138,10.840532125891396,5.556061959239642,1.1671082928341117,1.0,708034.3627138668,1160.9472264658066,262.7575528085187,295.5940644835777,-8.59406448357771,151.5957186792087
