galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
F568-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F568-V1_normalized.csv,formula,,1655.7503864407456,2000.0,2000.0,False,True,0.8278751932203728,4.8097378216976505,,,gbar_char_logmean,sigma_char_rms,369.2037649063032,363.65721565740824,1.1785594398220265,1.2425399591451853,1.1968878019458982,15,True,1.934627884124526,3.5021566339191934,0.6481598193568915,2.2699572112006035,1.065372115875474,1.4479613529675408,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.302533840237686,32.87870522390428,0.37115249655742527,0.36316696592619246,176.5504549011788,12.610746778655628,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F568-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F568-V1_rotation_curve.png,ok,
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,formula,,1881.9460551063057,1060.7229813032054,1060.7229813032054,False,False,0.9409730275531528,15.94140760650536,,,gbar_char_logmean,sigma_char_rms,1790.4438784067086,1827.3529504528233,0.4776264534236293,0.2445615761186419,0.7270511548286674,7,True,3.7305887564573674,0.4233668644096326,3.2569593212268115,1.3788886553375206,-0.7305887564573674,0.5636309172758346,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.276619793440695,39.038882423557695,0.5868464935067322,0.4247882581954957,1314.0189952940746,109.50158294117288,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F571-8_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F571-8_rotation_curve.png,ok,
F571-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-V1_normalized.csv,formula,,1323.817444214964,1918.368753813536,1918.368753813536,False,False,0.6619087221074821,1.9577811241788634,,,gbar_char_logmean,sigma_char_rms,221.19778920308482,219.46774977502827,0.8322779049301438,0.9063814834800729,0.8587049492225491,7,True,1.787618832295992,4.163394743222476,0.3911655562551957,1.6285766206425776,1.212381167704008,1.4491188057664146,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.72773522743678,16.147255019893823,0.22041956819011752,0.23611490081722938,58.4778816468219,9.74631360780365,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F571-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F571-V1_rotation_curve.png,ok,
F574-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-1_normalized.csv,formula,,1564.4767183148128,2000.0,2000.0,False,True,0.7822383591574065,3.592177006614487,,,gbar_char_logmean,sigma_char_rms,364.4962482269504,397.6921716481688,0.8085886141088791,0.899084364461284,0.83396233861285,14,True,2.3177724254340184,2.231380999225764,0.7088215908740922,1.5816510297174275,0.6822275745659816,1.4321164588055153,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.85196568193357,21.1903556467477,0.2810571062086784,0.28047254897891183,351.77003425241764,27.059233404032128,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F574-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F574-1_rotation_curve.png,ok,
F574-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F574-2_normalized.csv,formula,,5.678296409734262e-10,3.1240309781355684e-10,3.1240309781355684e-10,False,False,2.839148204867131e-13,2.8391482048679374e-13,,,gbar_char_logmean,sigma_char_rms,201.78452023121386,208.41862823115696,0.0,0.0,0.0,0,True,4.5,5.105494365036627e-12,0.3714722948112245,1.8965497079259314e-12,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.294377305917471,7.0283879765900155,0.3269709997674234,0.2312297324481212,3.3569881462025783,0.8392470365506446,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F574-2_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F574-2_rotation_curve.png,ok,
F579-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F579-V1_normalized.csv,formula,,1756.4779359248298,2000.0,2000.0,False,True,0.8782389679624149,7.212808180628107,,,gbar_char_logmean,sigma_char_rms,780.6208149807635,726.2021259374882,0.8498746231184426,0.7580323223104564,0.8741322395774057,14,True,2.789613115527018,1.2808372705831594,1.2943371353523812,1.6578352436591692,0.21038688447298215,1.242026050075593,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.202625490732355,26.980366033747366,0.2799427288741741,0.2571571063532767,93.24876080520698,7.172981600400537,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F579-V1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F579-V1_rotation_curve.png,ok,
F583-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-1_normalized.csv,formula,,1270.3718478151966,1841.822624951075,1841.822624951075,False,False,0.6351859239075983,1.741122301834416,,,gbar_char_logmean,sigma_char_rms,156.08329519450797,160.76232253372171,0.9936437042528691,1.1343367843484968,1.0509835361877191,24,True,1.5,6.956422887488781,0.28653268365508006,1.9932425185917815,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.139772844386645,13.68169591699394,0.3820288149883351,0.23579848493286348,159.9910122685966,6.666292177858192,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F583-1_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F583-1_rotation_curve.png,ok,
F583-4,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F583-4_normalized.csv,formula,,1389.0786430590001,1991.0575447910985,1991.0575447910985,False,False,0.6945393215295,2.273743792514281,,,gbar_char_logmean,sigma_char_rms,325.17850306930694,318.9798421099498,0.6666714674441137,0.6517663798046693,0.6791464337254499,12,True,2.3048533779308027,2.265554531808736,0.5685296700815319,1.2880349705209402,0.6951466220691973,1.4333656015374572,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.323735837441754,9.508023522557025,0.3952826357627439,0.12423272218914798,79.58371972840409,7.234883611673099,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\F583-4_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\F583-4_rotation_curve.png,ok,
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,formula,,946.8845244140184,1372.5980126689426,1372.5980126689426,False,False,0.4734422622070092,0.899126967901736,,,gbar_char_logmean,sigma_char_rms,143.23285763613387,141.04456781658732,0.6177560583782579,0.6614011472143422,0.6473504668173738,34,True,1.6519657870237094,4.883795107081886,0.2513889939788624,1.2277323387682058,1.3480342129762906,1.4495938810684206,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.149431975981653,7.485298589243387,0.1869558593614369,0.17308203410204398,2086.469052994184,63.2263349392177,34,34,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\IC2574_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\IC2574_rotation_curve.png,ok,
IC4202,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC4202_normalized.csv,formula,,1797.3053689448452,988.8243312074372,988.8243312074372,False,False,0.8986526844724226,8.867059574240942,,,gbar_char_logmean,sigma_char_rms,4577.361699034203,4637.730830585807,0.11356423841353333,0.09616416787500456,0.1658981945341674,22,True,4.5,0.03806365207198776,8.266000640037475,0.3146341723892146,-1.5,0.5501704653494427,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.000208174672714,23.578525929595713,0.21451352708752644,0.062084984164740425,1838.4444814112258,59.3046606906847,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\IC4202_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\IC4202_rotation_curve.png,ok,
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,formula,,836.8706753747215,1212.461683122691,1212.461683122691,False,False,0.41843533768736074,0.7194992488426284,,,gbar_char_logmean,sigma_char_rms,177.04964157706092,142.10489956357046,0.5150119754700971,0.4912804599566242,0.5220929009097914,15,True,1.841117880299322,3.909426660333483,0.25327886280035833,0.9901751387306673,1.158882119700678,1.4488041208754183,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.683914859676927,7.818161740773264,0.7907653147732255,0.29835890115865393,351.6682762855185,25.11916259182275,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\KK98-251_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\KK98-251_rotation_curve.png,ok,
NGC0024,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0024_normalized.csv,formula,,1881.3996253643231,1085.200397298582,1085.200397298582,False,False,0.9406998126821615,15.863353139850629,,,gbar_char_logmean,sigma_char_rms,2176.6304273504275,1697.961358605686,0.7267622924407979,0.6882159694679267,0.7788869447696173,28,True,3.609625952395257,0.4881136539445888,3.0263398609575303,1.4771978076101389,-0.6096259523952572,0.5768048333104343,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.711507775955692,22.73401409461758,0.24381538888353388,0.24965722681222047,970.1651737672416,34.648756205972916,29,29,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0024_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0024_rotation_curve.png,ok,
NGC0055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0055_normalized.csv,formula,,1415.215345649812,1740.946227089044,1740.946227089044,False,False,0.707607672824906,2.42006238556721,,,gbar_char_logmean,sigma_char_rms,430.4765943012212,440.0158388969217,0.470140204387426,0.612664590253625,0.5217735258049104,20,True,2.8023464302365215,1.2617928563797394,0.7842566416234119,0.9895694279687864,0.19765356976347848,1.2301634747252328,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.870607972305525,12.881324637392492,0.15951376816946827,0.20977151010885095,509.52337588268944,25.476168794134473,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0055_rotation_curve.png,ok,
NGC0100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0100_normalized.csv,formula,,1577.5988533997756,1973.8962319112454,1973.8962319112454,False,False,0.7887994266998878,3.734835632188448,,,gbar_char_logmean,sigma_char_rms,572.6412977099235,531.3199865191835,0.5316118456817067,0.5756992080082982,0.6472748577701573,18,True,2.7794103185233543,1.2963041737059102,0.9469914294438515,1.2275889424517907,0.2205896814766457,1.25120288193506,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.35132134862886,12.447617935955872,0.17746371909773662,0.1822485986190818,155.9014187141747,7.795070935708734,21,21,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0100_rotation_curve.png,ok,
NGC0247,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0247_normalized.csv,formula,,1541.8535111152353,2000.0,2000.0,False,True,0.7709267555576177,3.3654159717964145,,,gbar_char_logmean,sigma_char_rms,449.4103549864976,429.5522221864013,0.7221889917510069,0.713329500714067,0.7266155402596767,26,True,2.500399847787865,1.7999607965229274,0.7656069472824095,1.3780624906539327,0.49960015221213494,1.401012331349266,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.404324418123085,19.330655571729146,0.2146912809706219,0.22857231582874865,1119.4168208734184,44.77667283493673,26,26,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0247_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0247_rotation_curve.png,ok,
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,formula,,1719.5923505781018,1389.9822827584842,1389.9822827584842,False,False,0.859796175289051,6.132473041029001,,,gbar_char_logmean,sigma_char_rms,465.23016957284534,836.8923625835481,0.528462535712597,0.6675011422265497,0.6521373826814104,21,True,3.159230086623835,0.8291704683567873,1.4916244727131522,1.2368109626520103,-0.1592300866238352,0.8083208106218852,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,51.580825998982306,48.0339129537126,0.27832693824419674,0.3010514788316129,1742.7174734753862,64.54509161019949,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\tables\NGC0289_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_174603_formula\figures\NGC0289_rotation_curve.png,ok,
